source,detail_url,title_text,address_text,description,omv_nummer,decision_status,decision_date,public_inquiry_start,public_inquiry_end,demolition_keywords,demolition_candidate
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/34f5dec8-e9d3-43a6-8b70-803fdabdaf32,"Lokkaardstraat 8-10, Markgravelei 97 te 2018 Antwerpen en Lokkaardstraat 8 te 2018 Antwerpen - bouwen en exploiteren van een kinderdagverblijf (gemeenschapsvoorziening) (OMV_2026006834) - GOEDGEKEURD","Lokkaardstraat 8-10, Markgravelei 97 te 2018 Antwerpen en Lokkaardstraat 8 te 2018 Antwerpen",bouwen en exploiteren van een kinderdagverblijf (gemeenschapsvoorziening) (,OMV_2026006834,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/ba586a23-dd0c-454c-b418-d044f701d7a9,Dorpstraat 2 en Markt 24 te 2180 Ekeren (Antwerpen) - verbouwen van een bestaand pand met een woning op de eerste verdieping en een cafe op alle overige verdiepingen (OMV_2025149804) - GOEDGEKEURD,Dorpstraat 2 en Markt 24 te 2180 Ekeren (Antwerpen),verbouwen van een bestaand pand met een woning op de eerste verdieping en een cafe op alle overige verdiepingen (,OMV_2025149804,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/38010338-8a45-439b-8090-7a76aac06233,Steenstraat 35 te 2180 Ekeren (Antwerpen) - wijzigen van de gelijkvloerse functie van handel naar diensten en wijzigen van de gevels (OMV_2025133967) - GOEDGEKEURD,Steenstraat 35 te 2180 Ekeren (Antwerpen),wijzigen van de gelijkvloerse functie van handel naar diensten en wijzigen van de gevels (,OMV_2025133967,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/594e33d7-9f2b-4cd6-b1aa-fb656bfd1778,Acacialaan 18 te 2020 Antwerpen - verbouwen en uitbreiden van een eengezinswoning (OMV_2026027435) - GOEDGEKEURD,Acacialaan 18 te 2020 Antwerpen,verbouwen en uitbreiden van een eengezinswoning (,OMV_2026027435,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/2dd9a2c9-8c57-4588-add6-6e86922fe357,Prinshoeveweg 120 te 2180 Ekeren (Antwerpen) - vellen van een boom (OMV_2026016807) - GOEDGEKEURD,Prinshoeveweg 120 te 2180 Ekeren (Antwerpen),vellen van een boom (,OMV_2026016807,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/e94f7a6f-4eae-4774-8a48-8528f559cced,Kleinebeerstraat 20-20A te 2018 Antwerpen - wijzigen van de functie detailhandel naar reca en plaatsen van gevelreclame (OMV_2026041170) - GOEDGEKEURD,Kleinebeerstraat 20-20A te 2018 Antwerpen,wijzigen van de functie detailhandel naar reca en plaatsen van gevelreclame (,OMV_2026041170,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/78a2da73-d62f-4ac9-ab57-2da982faf492,Vlaamsekunstlaan 60 te 2020 Antwerpen - verbouwen naar een meergezinswoning met 2 woonentiteiten (OMV_2026010879) - GOEDGEKEURD,Vlaamsekunstlaan 60 te 2020 Antwerpen,verbouwen naar een meergezinswoning met 2 woonentiteiten (,OMV_2026010879,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/a8a38929-04d9-49cf-b05e-bfeb3e3bc69e,Onderwijsstraat 21 te 2060 Antwerpen - verbouwen van een eengezinswoning (OMV_2025121408) - GEWEIGERD,Onderwijsstraat 21 te 2060 Antwerpen,verbouwen van een eengezinswoning (,OMV_2025121408,GEWEIGERD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/304896f3-fde7-4992-a1cc-86b6ed2a579a,Oosterveldlaan 53 te 2610 Wilrijk (Antwerpen) - renoveren en uitbreiden van een eengezinswoning en aanleggen van verhardingen (OMV_2026020911) - GOEDGEKEURD,Oosterveldlaan 53 te 2610 Wilrijk (Antwerpen),renoveren en uitbreiden van een eengezinswoning en aanleggen van verhardingen (,OMV_2026020911,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/f3f3ef55-f037-4a62-b0ce-8f1068d3641e,Sterckshoflei 4 te 2100 Deurne (Antwerpen) - wijzigen van de voorgevel (OMV_2026045662) - GOEDGEKEURD,Sterckshoflei 4 te 2100 Deurne (Antwerpen),wijzigen van de voorgevel (,OMV_2026045662,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/55f23434-b095-4230-ad61-6dc8c733b83e,"Huidevettersstraat 46-50 te 2000 Antwerpen - wijzigen van het aantal woongelegenheden van 3 naar 4, het samenvoegen van 3 handelsunits tot 1 handelsruimte en het exploiteren van warmtepompen (OMV_2025092222) - GOEDGEKEURD",Huidevettersstraat 46-50 te 2000 Antwerpen,"wijzigen van het aantal woongelegenheden van 3 naar 4, het samenvoegen van 3 handelsunits tot 1 handelsruimte en het exploiteren van warmtepompen (",OMV_2025092222,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/5a71d09a-1382-465b-abea-b5975af3720f,Lange Riddersstraat 37 te 2000 Antwerpen - omvormen van een meergezinswoning naar een eengezinswoning en het aanleggen van een dakterras (OMV_2026045406) - GOEDGEKEURD,Lange Riddersstraat 37 te 2000 Antwerpen,omvormen van een meergezinswoning naar een eengezinswoning en het aanleggen van een dakterras (,OMV_2026045406,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/8d4aa740-59ac-4d03-b140-48e27e8e1a25,Coöperatielaan 103 te 2660 Hoboken (Antwerpen) - vellen van een boom (OMV_2026026550) - GOEDGEKEURD,Coöperatielaan 103 te 2660 Hoboken (Antwerpen),vellen van een boom (,OMV_2026026550,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/e352a9b1-0c15-4c8f-b953-45f2da1b4178,Binnenpad 54-72 te 2040 Berendrecht-Zandvliet-Lillo (Antwerpen) - exploiteren van een tijdelijke bemaling voor een parkeerkelder (OMV_2026043222) - GOEDGEKEURD,Binnenpad 54-72 te 2040 Berendrecht-Zandvliet-Lillo (Antwerpen),exploiteren van een tijdelijke bemaling voor een parkeerkelder (,OMV_2026043222,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/13348b5d-a8c9-478e-b2c5-76cf754fa09f,Meir 67-69 te 2000 Antwerpen - plaatsen van zaakgebonden publiciteit (OMV_2026028606) - GOEDGEKEURD,Meir 67-69 te 2000 Antwerpen,plaatsen van zaakgebonden publiciteit (,OMV_2026028606,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/64fc17d6-7d27-450b-971c-f8495581efd9,Hof ter Heidelaan 28 te 2660 Antwerpen - isoleren van de voor- en zijgevel van een eengezinswoning (OMV_2026044933) - GOEDGEKEURD,Hof ter Heidelaan 28 te 2660 Antwerpen,isoleren van de voor- en zijgevel van een eengezinswoning (,OMV_2026044933,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/88d91cf7-0632-41c2-82e6-bac2e99a7633,Lakborslei 108-118 te 2100 Deurne (Antwerpen) - isoleren en bepleisteren van de voorgevel (OMV_2026026940) - GOEDGEKEURD,Lakborslei 108-118 te 2100 Deurne (Antwerpen),isoleren en bepleisteren van de voorgevel (,OMV_2026026940,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/ae9054e2-6f75-4ef4-8c99-42df6a14316e,Laaglandlaan ZN 2170 Antwerpen - aanleggen van een gescheiden riolering (OMV_2026021088) - GOEDGEKEURD,Laaglandlaan ZN 2170 Antwerpen,aanleggen van een gescheiden riolering (,OMV_2026021088,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/2e4c8698-e91e-4a54-81f2-98415288eb2d,Tentoonstellingslaan 52 te 2020 Antwerpen (Antwerpen) - vellen van één hoogstammige boom (OMV_2026029345) - GEWEIGERD,Tentoonstellingslaan 52 te 2020 Antwerpen (Antwerpen),vellen van één hoogstammige boom (,OMV_2026029345,GEWEIGERD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/f0930b1c-8bbc-43cf-9a5f-2ff889848424,Quinten Matsijslei 25 te 2018 Antwerpen - wijzigen van de voorgevel op het gelijkvloers en de zaakgebonden publiciteit (OMV_2026040198) - GOEDGEKEURD,Quinten Matsijslei 25 te 2018 Antwerpen,wijzigen van de voorgevel op het gelijkvloers en de zaakgebonden publiciteit (,OMV_2026040198,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/b7594f6b-af85-480d-b61f-67fb397e1414,Ter Rivierenlaan ZN te 2100 Deurne (Antwerpen) - vellen van een hoogstammige boom op het openbaar domein (OMV_2026045508) - GOEDGEKEURD,Ter Rivierenlaan ZN te 2100 Deurne (Antwerpen),vellen van een hoogstammige boom op het openbaar domein (,OMV_2026045508,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/dd45ada9-f76e-4deb-a763-7be3322b70d9,"Groot Hagelkruis (Hagelkruispark), Zn, 2180 Ekeren (Antwerpen) en 11364F0741/00G000 - vellen van één hoogstammige boom (OMV_2026018967) - GOEDGEKEURD","Groot Hagelkruis (Hagelkruispark), Zn, 2180 Ekeren (Antwerpen) en 11364F0741/00G000",vellen van één hoogstammige boom (,OMV_2026018967,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/c7e7e56e-89a7-4f82-bebd-68bcf634c1ae,Verenigde Natieslaan 15 te 2660 Antwerpen - verbouwen en uitbreiden van een eengezinswoning (OMV_2026032248) - GOEDGEKEURD,Verenigde Natieslaan 15 te 2660 Antwerpen,verbouwen en uitbreiden van een eengezinswoning (,OMV_2026032248,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/6c90f895-93d6-40be-8ddb-e997bac33586,Drakenhoflaan 50 te 2100 Deurne (Antwerpen) - verbouwen en uitbreiden van een eengezinswoning (OMV_2026030195) - GOEDGEKEURD,Drakenhoflaan 50 te 2100 Deurne (Antwerpen),verbouwen en uitbreiden van een eengezinswoning (,OMV_2026030195,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/1c36675f-96d3-45fe-811e-49c452818218,Sint-Gummarusstraat 43-45 te 2060 Antwerpen - verbouwen van het gelijkvloers met wijzigen van de voorgevel en plaatsen van zaak-gebonden publiciteit (OMV_2026016751) - GOEDGEKEURD,Sint-Gummarusstraat 43-45 te 2060 Antwerpen,verbouwen van het gelijkvloers met wijzigen van de voorgevel en plaatsen van zaak-gebonden publiciteit (,OMV_2026016751,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/2a12d207-3195-40c3-8e41-ac4d62040ca8,Groenenhoekstraat 37 te 2600 Berchem (Antwerpen) - verbouwen en uitbreiden van een eengezinswoning (OMV_2026028140) - GOEDGEKEURD,Groenenhoekstraat 37 te 2600 Berchem (Antwerpen),verbouwen en uitbreiden van een eengezinswoning (,OMV_2026028140,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/f7ef6053-f11f-45db-b0c1-7c770534643d,Edegemsesteenweg 249 te 2610 Wilrijk (Antwerpen) - verbouwen van een eengezinswoning (OMV_2026042770) - GEWEIGERD,Edegemsesteenweg 249 te 2610 Wilrijk (Antwerpen),verbouwen van een eengezinswoning (,OMV_2026042770,GEWEIGERD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/d10d6166-8dbd-47ea-a340-3bfacc25000f,Garden Citylaan 32-34 te 2610 Wilrijk (Antwerpen) - samenvoegen van 2 eengezinswoningen tot 1 eengezinswoning (OMV_2025141536) - GEWEIGERD,Garden Citylaan 32-34 te 2610 Wilrijk (Antwerpen),samenvoegen van 2 eengezinswoningen tot 1 eengezinswoning (,OMV_2025141536,GEWEIGERD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/9b7db649-ad17-4d5e-8534-a1d96bc4a1d7,Gerardus Stijnenlaan 77 te 2180 Ekeren (Antwerpen) - uitbreiden en verbouwen van een eengezinswoning (OMV_2026021222) - GOEDGEKEURD,Gerardus Stijnenlaan 77 te 2180 Ekeren (Antwerpen),uitbreiden en verbouwen van een eengezinswoning (,OMV_2026021222,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/93e9aa2d-ce23-4ede-93da-577b5578e9fd,Herentalsebaan 576 te 2100 Deurne (Antwerpen) - vellen van één hoogstammige boom (OMV_2026045557) - GOEDGEKEURD,Herentalsebaan 576 te 2100 Deurne (Antwerpen),vellen van één hoogstammige boom (,OMV_2026045557,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/ffd125cb-6f3c-40f8-887e-48f4b731fd79,Plantin en Moretuslei 108-108A te 2018 Antwerpen - wijzigen van de voorgevel en aanbrengen van zaak-gebonden publiciteit (OMV_2026018819) - GOEDGEKEURD,Plantin en Moretuslei 108-108A te 2018 Antwerpen,wijzigen van de voorgevel en aanbrengen van zaak-gebonden publiciteit (,OMV_2026018819,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/912181f8-1054-42dc-aea4-13cf4b37f19f,Lakborslei 239 te 2100 Deurne (Antwerpen) - verbouwen van een meergezinswoning met gelijkvloerse functie bedrijvigheid en het vermeerderen van 2 naar 3 woonentiteiten (OMV_2026040442) - GOEDGEKEURD,Lakborslei 239 te 2100 Deurne (Antwerpen),verbouwen van een meergezinswoning met gelijkvloerse functie bedrijvigheid en het vermeerderen van 2 naar 3 woonentiteiten (,OMV_2026040442,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/978d2815-f1da-4448-b52d-ec5430464459,Laarstraat 80 te 2610 WIlrijk (Antwerpen) - wijzigen van 2 naar 3 wooneenheden (OMV_2025149097) - GEWEIGERD,Laarstraat 80 te 2610 WIlrijk (Antwerpen),wijzigen van 2 naar 3 wooneenheden (,OMV_2025149097,GEWEIGERD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/d89729b9-0117-4bbc-a9b5-0a6a665809ab,Lode Zielenslaan 1A te 2050 Antwerpen - wijzigen van de gelijkvloerse functie van detailhandel naar reca (OMV_2026021858) - GOEDGEKEURD,Lode Zielenslaan 1A te 2050 Antwerpen,wijzigen van de gelijkvloerse functie van detailhandel naar reca (,OMV_2026021858,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/4d1abb00-1c4a-4dae-a235-757b955a2804,Neel Dofflaan 50 te 2050 Antwerpen - verlengen van een vergunning voor het plaatsen en exploiteren van een hoogspanningscabine (OMV_2025144147) - GOEDGEKEURD,Neel Dofflaan 50 te 2050 Antwerpen,verlengen van een vergunning voor het plaatsen en exploiteren van een hoogspanningscabine (,OMV_2025144147,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/6b727335-e3b3-4ed1-98bb-1e7f47d26fea,Gebroeders Blommestraat 33 te 2140 Borgerhout (Antwerpen) - inrichten van een dakterras (OMV_2026020327) - GOEDGEKEURD,Gebroeders Blommestraat 33 te 2140 Borgerhout (Antwerpen),inrichten van een dakterras (,OMV_2026020327,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/d2dcb074-921c-478b-9879-3b678fa0b2de,Begraafplaats Sint-Fredegandus te 2100 Deurne (Antwerpen) en 11343A0635/00G000 - vellen van een hoogstammige boom (OMV_2026045067) - GOEDGEKEURD,Begraafplaats Sint-Fredegandus te 2100 Deurne (Antwerpen) en 11343A0635/00G000,vellen van een hoogstammige boom (,OMV_2026045067,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/89bd773f-57d3-45c2-9b9c-2ad0194d0851,Jaak Embrechtsstraat 19 te 2100 Deurne (Antwerpen) - renoveren van de achterbouw (OMV_2026030166) - GOEDGEKEURD,Jaak Embrechtsstraat 19 te 2100 Deurne (Antwerpen),renoveren van de achterbouw (,OMV_2026030166,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/4fb36c62-c024-43f5-8e82-e5ba7c0082bc,Vlaamsekaai 66-67 te 2000 Antwerpen - verbouwen en uitbreiden van een meergezinswoning met gelijkvloerse reca functie (OMV_2025128515) - GOEDGEKEURD,Vlaamsekaai 66-67 te 2000 Antwerpen,verbouwen en uitbreiden van een meergezinswoning met gelijkvloerse reca functie (,OMV_2025128515,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/b610d0fa-7e9b-4f49-8e40-6cb4d686ec07,Bist 156-157 te 2610 Wilrijk (Antwerpen) - inrichten van een dakterras (OMV_2026008789) - GOEDGEKEURD,Bist 156-157 te 2610 Wilrijk (Antwerpen),inrichten van een dakterras (,OMV_2026008789,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/8a65cf4f-e2ba-4d98-a00f-32b24bcb4d0c,Kleine Markt 14 te 2000 Antwerpen - wijzigen van de voorgevel (OMV_2026004862) - GOEDGEKEURD,Kleine Markt 14 te 2000 Antwerpen,wijzigen van de voorgevel (,OMV_2026004862,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/4c8095a5-0cfd-49ad-9198-f0ca5ea571c5,Lange Leemstraat 343 te 2018 Antwerpen - uitbreiden van een eengezinswoning en wijzigen van de voorgevel (OMV_2026035451) - GOEDGEKEURD,Lange Leemstraat 343 te 2018 Antwerpen,uitbreiden van een eengezinswoning en wijzigen van de voorgevel (,OMV_2026035451,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/886c461d-f3bc-4504-82e4-e4e09025ae7b,Unolaan 2 te 2100 Deurne (Antwerpen) - bouwen van een nieuwe fietsenstalling en het heraanleggen en deels verwijderen van de bestaande verhardingen (OMV_2026002850) - GOEDGEKEURD,Unolaan 2 te 2100 Deurne (Antwerpen),bouwen van een nieuwe fietsenstalling en het heraanleggen en deels verwijderen van de bestaande verhardingen (,OMV_2026002850,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/b138ca97-dd6f-465a-9265-021ef8adc176,Aartselaarstraat 237 te 2660 Hoboken (Antwerpen) - verbouwen en uitbreiden van een eengezinswoning (OMV_2026037781) - GOEDGEKEURD,Aartselaarstraat 237 te 2660 Hoboken (Antwerpen),verbouwen en uitbreiden van een eengezinswoning (,OMV_2026037781,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/ee2d59c4-329d-4720-b510-033d5a35b902,De Borrekensstraat 93 te 2100 Deurne (Antwerpen) - verbouwen en uitbreiden van een eengezinswoning (OMV_2025149124) - GOEDGEKEURD,De Borrekensstraat 93 te 2100 Deurne (Antwerpen),verbouwen en uitbreiden van een eengezinswoning (,OMV_2025149124,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/ed735b9a-4028-4c77-9ba7-0012f40fa288,Van Waelwijckstraat 31 te 2100 Deurne (Antwerpen) - verbouwen van een eengezinswoning (OMV_2026027799) - GOEDGEKEURD,Van Waelwijckstraat 31 te 2100 Deurne (Antwerpen),verbouwen van een eengezinswoning (,OMV_2026027799,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/5ba49631-5f7b-472f-8a55-3de8fbba5818,Windmolenstraat 111 te 2660 Hoboken ( Antwerpen) - verbouwen en uitbreiden van een eengezinswoning met wijziging van de scheimuren (OMV_2026014563) - GOEDGEKEURD,Windmolenstraat 111 te 2660 Hoboken ( Antwerpen),verbouwen en uitbreiden van een eengezinswoning met wijziging van de scheimuren (,OMV_2026014563,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/71df1300-356d-4354-92db-20c7bfbe0415,Leugenberg 90 te 2180 Antwerpen - aanbrengen van zaakgebonden publiciteit bij tankstation met shop (OMV_2026022979) - GOEDGEKEURD,Leugenberg 90 te 2180 Antwerpen,aanbrengen van zaakgebonden publiciteit bij tankstation met shop (,OMV_2026022979,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/fb7fe501-f807-4415-af41-26048976ee4f,Elisabethlaan 184 te 2600 Berchem (Antwerpen) - wijzigen van de voorgevel en uitvoeren van interne constructieve werken (OMV_2026031546) - GOEDGEKEURD,Elisabethlaan 184 te 2600 Berchem (Antwerpen),wijzigen van de voorgevel en uitvoeren van interne constructieve werken (,OMV_2026031546,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/e19331b2-7f93-47d7-8063-2288fbc09256,Lange Pastoorstraat 14 te 2600 Berchem (Antwerpen) - verbouwen van een eengezinswoning (OMV_2026044446) - GOEDGEKEURD,Lange Pastoorstraat 14 te 2600 Berchem (Antwerpen),verbouwen van een eengezinswoning (,OMV_2026044446,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/7f503c30-3a83-4f60-8353-6e5dc52b61b2,"Viséstraat 106-108, Stuivenbergplein 35 te 2060 Antwerpen - samenvoegen van 2 woongelegenheden tot een duplexappartement en wijzigen van de voorgevel van een meergezinswoning (OMV_2025149759) - GOEDGEKEURD","Viséstraat 106-108, Stuivenbergplein 35 te 2060 Antwerpen",samenvoegen van 2 woongelegenheden tot een duplexappartement en wijzigen van de voorgevel van een meergezinswoning (,OMV_2025149759,GOEDGEKEURD,12/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/c8231fc8-0b5d-4159-83f6-3c19b7b1a714,Harmoniestraat 132 te 2018 Antwerpen - vellen van een hoogstammige boom (OMV_2026071726) - AKTENAME VAN MELDING GEWEIGERD,Harmoniestraat 132 te 2018 Antwerpen,vellen van een hoogstammige boom (,OMV_2026071726,AKTENAME VAN MELDING GEWEIGERD,11/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/728b93c4-9447-4122-a725-c24c050d11b4,Noordersingel 7-17 te 2140 Borgerhout (Antwerpen) - stopzetting van de melding met referentie OMV_2023164289 voor het exploiteren van een distributiecentrum (OMV_2026067848) - GOEDGEKEURD,Noordersingel 7-17 te 2140 Borgerhout (Antwerpen),stopzetting van de melding met referentie,OMV_2023164289,GOEDGEKEURD,11/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/1a74ca49-976b-40de-abd0-a8749fbc8d42,Noorderlaan 524 2030 Antwerpen - plaatsen van zaakgebonden publiciteit (OMV_2025134053) - GOEDGEKEURD,Noorderlaan 524 2030 Antwerpen,plaatsen van zaakgebonden publiciteit (,OMV_2025134053,GOEDGEKEURD,11/06/2026,,,,no
antwerpen.consultatieomgeving.net/beslissingen,https://antwerpen.consultatieomgeving.net/burger/nl/Beslissingen/Details/0beca66a-141d-474f-b301-d3a88c24dd04,Jan Breydelstraat 69 te 2600 Berchem (Antwerpen) - wijzigen van de dorpels en de kroonlijst ter hoogte van de voorgevel (OMV_2025159917) - GOEDGEKEURD,Jan Breydelstraat 69 te 2600 Berchem (Antwerpen),wijzigen van de dorpels en de kroonlijst ter hoogte van de voorgevel (,OMV_2025159917,GOEDGEKEURD,11/06/2026,,,,no
